college,topic,count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
College of Health & Human Services,glbt issues,3,https:\/\/pages.charlotte.edu\/connections\/links\/glbt-issues\/,glbt issues,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Ryan Miller,https://pages.charlotte.edu/connections/people/rmill113/,Edward Wierzalis,https://pages.charlotte.edu/connections/people/eawierza/
College of Health & Human Services,hate crimes,1,https:\/\/pages.charlotte.edu\/connections\/links\/hate-crimes\/,hate crimes,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,,,,
College of Health & Human Services,law,3,https:\/\/pages.charlotte.edu\/connections\/links\/law\/,law,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Bruce Arrigo,https://pages.charlotte.edu/connections/people/bruce-arrigo/,Danielle Boaz,https://pages.charlotte.edu/connections/people/danielle-boaz/
College of Health & Human Services,mental health,9,https:\/\/pages.charlotte.edu\/connections\/links\/mental-health\/,mental health,Elizabeth Yoder,https://pages.charlotte.edu/connections/people/eyoder1/,John Nance,https://pages.charlotte.edu/connections/people/jcnance/,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/
College of Health & Human Services,prejudice reduction,2,https:\/\/pages.charlotte.edu\/connections\/links\/prejudice-reduction\/,prejudice reduction,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Clare Merlin,https://pages.charlotte.edu/connections/people/cmerlin1/,,
College of Health & Human Services,program evaluation,6,https:\/\/pages.charlotte.edu\/connections\/links\/program-evaluation\/,program evaluation,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Joanne Carman,https://pages.charlotte.edu/connections/people/joanne-carman/
College of Health & Human Services,psychology theory,1,https:\/\/pages.charlotte.edu\/connections\/links\/psychology-theory\/,psychology theory,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,,,,
College of Health & Human Services,suicide prevention,1,https:\/\/pages.charlotte.edu\/connections\/links\/suicide-prevention\/,suicide prevention,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,,,,
College of Health & Human Services,survey methodology,2,https:\/\/pages.charlotte.edu\/connections\/links\/survey-methodology\/,survey methodology,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,Martha Kropf,https://pages.charlotte.edu/connections/people/martha-kropf/,,
College of Health & Human Services,training,1,https:\/\/pages.charlotte.edu\/connections\/links\/training\/,training,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,,,,
College of Health & Human Services,violence prevention,1,https:\/\/pages.charlotte.edu\/connections\/links\/violence-prevention\/,violence prevention,Rob Cramer,https://pages.charlotte.edu/connections/people/rcramer4/,,,,
College of Health & Human Services,curriculum,2,https:\/\/pages.charlotte.edu\/connections\/links\/curriculum\/,curriculum,Jhordin James Montegrico,https://pages.charlotte.edu/connections/people/jmontegr/,David Gall,https://pages.charlotte.edu/connections/people/dgall/,,
College of Health & Human Services,education,19,https:\/\/pages.charlotte.edu\/connections\/links\/education\/,education,Marissa Nesbit,https://pages.charlotte.edu/connections/people/mnesbit4/,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Victoria Rankin,https://pages.charlotte.edu/connections/people/vrankin1/
College of Health & Human Services,health,10,https:\/\/pages.charlotte.edu\/connections\/links\/health\/,health,Stephanie Potochnick,https://pages.charlotte.edu/connections/people/spotochn/,Jennifer Langhinrichsen-Rohling,https://pages.charlotte.edu/connections/people/jlanghin/,Jhordin James Montegrico,https://pages.charlotte.edu/connections/people/jmontegr/
College of Health & Human Services,international nursing,1,https:\/\/pages.charlotte.edu\/connections\/links\/international-nursing\/,international nursing,Jhordin James Montegrico,https://pages.charlotte.edu/connections/people/jmontegr/,,,,
College of Health & Human Services,measurement and evaluation,1,https:\/\/pages.charlotte.edu\/connections\/links\/measurement-and-evaluation\/,measurement and evaluation,Jhordin James Montegrico,https://pages.charlotte.edu/connections/people/jmontegr/,,,,
College of Health & Human Services,nursing education,2,https:\/\/pages.charlotte.edu\/connections\/links\/nursing-education\/,nursing education,Jhordin James Montegrico,https://pages.charlotte.edu/connections/people/jmontegr/,Lienne D Edwards,https://pages.charlotte.edu/connections/people/lienne-d-edwards/,,
College of Health & Human Services,advanced practice nursing,3,https:\/\/pages.charlotte.edu\/connections\/links\/advanced-practice-nursing\/,advanced practice nursing,Katherine McGuffin,https://pages.charlotte.edu/connections/people/kdshue/,Charlene D Whitaker-Brown,https://pages.charlotte.edu/connections/people/charlene-d-whitaker-brown/,Kathleen S Jordan,https://pages.charlotte.edu/connections/people/kathleen-s-jordan/
College of Health & Human Services,evidence-based practices,1,https:\/\/pages.charlotte.edu\/connections\/links\/evidence-based-practices\/,evidence-based practices,Katherine McGuffin,https://pages.charlotte.edu/connections/people/kdshue/,,,,
College of Health & Human Services,health policy,2,https:\/\/pages.charlotte.edu\/connections\/links\/health-policy\/,health policy,Katherine McGuffin,https://pages.charlotte.edu/connections/people/kdshue/,Jacqueline Chattopadhyay,https://pages.charlotte.edu/connections/people/jacqueline-chattopadhyay/,,
College of Health & Human Services,nursing,1,https:\/\/pages.charlotte.edu\/connections\/links\/nursing\/,nursing,Katherine McGuffin,https://pages.charlotte.edu/connections/people/kdshue/,,,,
College of Health & Human Services,skin cancer,1,https:\/\/pages.charlotte.edu\/connections\/links\/skin-cancer\/,skin cancer,Katherine McGuffin,https://pages.charlotte.edu/connections/people/kdshue/,,,,
College of Health & Human Services,intimate partner violence,3,https:\/\/pages.charlotte.edu\/connections\/links\/intimate-partner-violence\/,intimate partner violence,Jennifer Langhinrichsen-Rohling,https://pages.charlotte.edu/connections/people/jlanghin/,Annelise Mennicke,https://pages.charlotte.edu/connections/people/annelise-mennicke/,Shanti J Kulkarni,https://pages.charlotte.edu/connections/people/shanti-j-kulkarni/
College of Health & Human Services,law enforcement,1,https:\/\/pages.charlotte.edu\/connections\/links\/law-enforcement\/,law enforcement,Annelise Mennicke,https://pages.charlotte.edu/connections/people/annelise-mennicke/,,,,
College of Health & Human Services,power-based personal violence,1,https:\/\/pages.charlotte.edu\/connections\/links\/power-based-personal-violence\/,power-based personal violence,Annelise Mennicke,https://pages.charlotte.edu/connections/people/annelise-mennicke/,,,,
College of Health & Human Services,sexual violence prevention,1,https:\/\/pages.charlotte.edu\/connections\/links\/sexual-violence-prevention\/,sexual violence prevention,Annelise Mennicke,https://pages.charlotte.edu/connections/people/annelise-mennicke/,,,,
College of Health & Human Services,business development,1,https:\/\/pages.charlotte.edu\/connections\/links\/business-development\/,business development,Sonyia C Richardson,https://pages.charlotte.edu/connections/people/sonyia-c-richardson/,,,,
College of Health & Human Services,ethics,9,https:\/\/pages.charlotte.edu\/connections\/links\/ethics\/,ethics,Jim Frakes,https://pages.charlotte.edu/connections/people/jffrakes/,Reginald Raymer,https://pages.charlotte.edu/connections/people/reginald-raymer/,Eddy Souffrant,https://pages.charlotte.edu/connections/people/eddy-souffrant/
College of Health & Human Services,policy,2,https:\/\/pages.charlotte.edu\/connections\/links\/policy\/,policy,Bianca Reisdorf,https://pages.charlotte.edu/connections/people/breisdor/,Sonyia C Richardson,https://pages.charlotte.edu/connections/people/sonyia-c-richardson/,,
College of Health & Human Services,social work practice,1,https:\/\/pages.charlotte.edu\/connections\/links\/social-work-practice\/,social work practice,Sonyia C Richardson,https://pages.charlotte.edu/connections/people/sonyia-c-richardson/,,,,
College of Health & Human Services,adolescent resiliency,1,https:\/\/pages.charlotte.edu\/connections\/links\/adolescent-resiliency\/,adolescent resiliency,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,,,
College of Health & Human Services,adolescent risk,1,https:\/\/pages.charlotte.edu\/connections\/links\/adolescent-risk\/,adolescent risk,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,,,
College of Health & Human Services,child welfare,2,https:\/\/pages.charlotte.edu\/connections\/links\/child-welfare\/,child welfare,Andrea Freidus,https://pages.charlotte.edu/connections/people/afreidus/,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,
College of Health & Human Services,ethnicity,2,https:\/\/pages.charlotte.edu\/connections\/links\/ethnicity\/,ethnicity,Mary Stearns,https://pages.charlotte.edu/connections/people/mary-stearns/,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,
College of Health & Human Services,forensic social work,1,https:\/\/pages.charlotte.edu\/connections\/links\/forensic-social-work\/,forensic social work,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,,,
College of Health & Human Services,human services,1,https:\/\/pages.charlotte.edu\/connections\/links\/human-services\/,human services,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,,,
College of Health & Human Services,juvenile justice,2,https:\/\/pages.charlotte.edu\/connections\/links\/juvenile-justice\/,juvenile justice,Susan Hodge,https://pages.charlotte.edu/connections/people/susan-hodge/,Susan A McCarter,https://pages.charlotte.edu/connections/people/susan-a-mccarter/,,
College of Health & Human Services,cultural diversity,3,https:\/\/pages.charlotte.edu\/connections\/links\/cultural-diversity\/,cultural diversity,Mira Frisch,https://pages.charlotte.edu/connections/people/mfrisch2/,Othelia E Lee,https://pages.charlotte.edu/connections/people/othelia-e-lee/,Colette R Townsend Chambers,https://pages.charlotte.edu/connections/people/colette-r-townsend-chambers/
College of Health & Human Services,gerontology,2,https:\/\/pages.charlotte.edu\/connections\/links\/gerontology\/,gerontology,Othelia E Lee,https://pages.charlotte.edu/connections/people/othelia-e-lee/,Trudy L Moore-Harrison,https://pages.charlotte.edu/connections/people/trudy-l-moore-harrison/,,
College of Health & Human Services,adolescent child-bearing,1,https:\/\/pages.charlotte.edu\/connections\/links\/adolescent-child-bearing\/,adolescent child-bearing,Shanti J Kulkarni,https://pages.charlotte.edu/connections/people/shanti-j-kulkarni/,,,,
College of Health & Human Services,dating violence,1,https:\/\/pages.charlotte.edu\/connections\/links\/dating-violence\/,dating violence,Shanti J Kulkarni,https://pages.charlotte.edu/connections/people/shanti-j-kulkarni/,,,,
College of Health & Human Services,trauma-informed service delivery,1,https:\/\/pages.charlotte.edu\/connections\/links\/trauma-informed-service-delivery\/,trauma-informed service delivery,Shanti J Kulkarni,https://pages.charlotte.edu/connections/people/shanti-j-kulkarni/,,,,
